flags,P1,P2,P3,P4,P5,step,loss
01111,0,1,1,1,1,188,2.076809
01111,0,1,1,1,1,189,2.410272
01111,0,1,1,1,1,190,1.816623
01111,0,1,1,1,1,191,2.229128
01111,0,1,1,1,1,192,2.085891
01111,0,1,1,1,1,193,2.810824
01111,0,1,1,1,1,194,2.737603
01111,0,1,1,1,1,195,2.485834
01111,0,1,1,1,1,196,2.306201
01111,0,1,1,1,1,197,2.988994
01111,0,1,1,1,1,198,2.426505
01111,0,1,1,1,1,199,2.470273
10000,1,0,0,0,0,0,3.365967
10000,1,0,0,0,0,1,3.424273
10000,1,0,0,0,0,2,3.177784
10000,1,0,0,0,0,3,3.066614
10000,1,0,0,0,0,4,3.221285
10000,1,0,0,0,0,5,2.947397
10000,1,0,0,0,0,6,3.290968
10000,1,0,0,0,0,7,3.323986
10000,1,0,0,0,0,8,2.902462
10000,1,0,0,0,0,9,3.223238
10000,1,0,0,0,0,10,2.801902
10000,1,0,0,0,0,11,3.005893
10000,1,0,0,0,0,12,3.113330
10000,1,0,0,0,0,13,3.110262
10000,1,0,0,0,0,14,3.039042
10000,1,0,0,0,0,15,2.767746
10000,1,0,0,0,0,16,3.011135
10000,1,0,0,0,0,17,2.833887
10000,1,0,0,0,0,18,2.774477
10000,1,0,0,0,0,19,2.729521
10000,1,0,0,0,0,20,3.411346
10000,1,0,0,0,0,21,2.780041
10000,1,0,0,0,0,22,2.885999
10000,1,0,0,0,0,23,2.186062
10000,1,0,0,0,0,24,3.412076
10000,1,0,0,0,0,25,2.652881
10000,1,0,0,0,0,26,3.242452
10000,1,0,0,0,0,27,2.894087
10000,1,0,0,0,0,28,2.481331
10000,1,0,0,0,0,29,2.457442
10000,1,0,0,0,0,30,2.947379
10000,1,0,0,0,0,31,2.924806
10000,1,0,0,0,0,32,2.777921
10000,1,0,0,0,0,33,2.311432
10000,1,0,0,0,0,34,3.265686
10000,1,0,0,0,0,35,2.665392
10000,1,0,0,0,0,36,2.515119
10000,1,0,0,0,0,37,2.717840
10000,1,0,0,0,0,38,2.338996
10000,1,0,0,0,0,39,2.846696
10000,1,0,0,0,0,40,2.369677
10000,1,0,0,0,0,41,2.319030
10000,1,0,0,0,0,42,2.813929
10000,1,0,0,0,0,43,2.441162
10000,1,0,0,0,0,44,2.139215
10000,1,0,0,0,0,45,3.153240
10000,1,0,0,0,0,46,2.575114
10000,1,0,0,0,0,47,3.159848
10000,1,0,0,0,0,48,2.691159
10000,1,0,0,0,0,49,2.531378
10000,1,0,0,0,0,50,3.524786
10000,1,0,0,0,0,51,2.839599
10000,1,0,0,0,0,52,2.979200
10000,1,0,0,0,0,53,2.160612
10000,1,0,0,0,0,54,2.643784
10000,1,0,0,0,0,55,2.147755
10000,1,0,0,0,0,56,2.572387
10000,1,0,0,0,0,57,2.523001
10000,1,0,0,0,0,58,2.637178
10000,1,0,0,0,0,59,2.934501
10000,1,0,0,0,0,60,2.612115
10000,1,0,0,0,0,61,2.465782
10000,1,0,0,0,0,62,2.728372
10000,1,0,0,0,0,63,2.869825
10000,1,0,0,0,0,64,2.790794
10000,1,0,0,0,0,65,3.017171
10000,1,0,0,0,0,66,2.817534
10000,1,0,0,0,0,67,2.550070
10000,1,0,0,0,0,68,2.543969
10000,1,0,0,0,0,69,2.842026
10000,1,0,0,0,0,70,3.306416
10000,1,0,0,0,0,71,2.488525
10000,1,0,0,0,0,72,2.695335
10000,1,0,0,0,0,73,2.403017
10000,1,0,0,0,0,74,2.364958
10000,1,0,0,0,0,75,2.807412
10000,1,0,0,0,0,76,2.788971
10000,1,0,0,0,0,77,2.936436
10000,1,0,0,0,0,78,2.461066
10000,1,0,0,0,0,79,2.441426
10000,1,0,0,0,0,80,2.443398
10000,1,0,0,0,0,81,3.090310
10000,1,0,0,0,0,82,2.653457
10000,1,0,0,0,0,83,2.182871
10000,1,0,0,0,0,84,2.383114
10000,1,0,0,0,0,85,2.396920
10000,1,0,0,0,0,86,2.925483
10000,1,0,0,0,0,87,2.833043
10000,1,0,0,0,0,88,2.812669
10000,1,0,0,0,0,89,2.329886
10000,1,0,0,0,0,90,2.631314
10000,1,0,0,0,0,91,3.488039
10000,1,0,0,0,0,92,2.575472
10000,1,0,0,0,0,93,2.995321
10000,1,0,0,0,0,94,2.383535
10000,1,0,0,0,0,95,2.437130
10000,1,0,0,0,0,96,1.973189
10000,1,0,0,0,0,97,3.163853
10000,1,0,0,0,0,98,2.276417
10000,1,0,0,0,0,99,3.277892
10000,1,0,0,0,0,100,2.438955
10000,1,0,0,0,0,101,2.265079
10000,1,0,0,0,0,102,2.771906
10000,1,0,0,0,0,103,2.683165
10000,1,0,0,0,0,104,2.491795
10000,1,0,0,0,0,105,2.426458
10000,1,0,0,0,0,106,2.916885
10000,1,0,0,0,0,107,2.268532
10000,1,0,0,0,0,108,2.147149
10000,1,0,0,0,0,109,2.433325
10000,1,0,0,0,0,110,2.690618
10000,1,0,0,0,0,111,2.518671
10000,1,0,0,0,0,112,2.810784
10000,1,0,0,0,0,113,2.303801
10000,1,0,0,0,0,114,2.196363
10000,1,0,0,0,0,115,2.589626
10000,1,0,0,0,0,116,2.528026
10000,1,0,0,0,0,117,2.281323
10000,1,0,0,0,0,118,2.622278
10000,1,0,0,0,0,119,2.702123
10000,1,0,0,0,0,120,2.352798
10000,1,0,0,0,0,121,2.107282
10000,1,0,0,0,0,122,2.497058
10000,1,0,0,0,0,123,2.446210
10000,1,0,0,0,0,124,3.016928
10000,1,0,0,0,0,125,2.057594
10000,1,0,0,0,0,126,2.504566
10000,1,0,0,0,0,127,2.284591
10000,1,0,0,0,0,128,2.269012
10000,1,0,0,0,0,129,2.886336
10000,1,0,0,0,0,130,2.866770
10000,1,0,0,0,0,131,2.033480
10000,1,0,0,0,0,132,2.759844
10000,1,0,0,0,0,133,2.567446
10000,1,0,0,0,0,134,2.705762
10000,1,0,0,0,0,135,3.159988
10000,1,0,0,0,0,136,2.182205
10000,1,0,0,0,0,137,2.231287
10000,1,0,0,0,0,138,2.824491
10000,1,0,0,0,0,139,2.521283
10000,1,0,0,0,0,140,3.118020
10000,1,0,0,0,0,141,2.410067
10000,1,0,0,0,0,142,3.164140
10000,1,0,0,0,0,143,2.536138
10000,1,0,0,0,0,144,2.396450
10000,1,0,0,0,0,145,2.546662
10000,1,0,0,0,0,146,2.268098
10000,1,0,0,0,0,147,2.505941
10000,1,0,0,0,0,148,2.183673
10000,1,0,0,0,0,149,2.567243
10000,1,0,0,0,0,150,2.824803
10000,1,0,0,0,0,151,2.531473
10000,1,0,0,0,0,152,2.840068
10000,1,0,0,0,0,153,2.995134
10000,1,0,0,0,0,154,2.752655
10000,1,0,0,0,0,155,2.733182
10000,1,0,0,0,0,156,3.240690
10000,1,0,0,0,0,157,1.898372
10000,1,0,0,0,0,158,3.448460
10000,1,0,0,0,0,159,2.137011
10000,1,0,0,0,0,160,2.085847
10000,1,0,0,0,0,161,2.528816
10000,1,0,0,0,0,162,2.559008
10000,1,0,0,0,0,163,2.527844
10000,1,0,0,0,0,164,2.491543
10000,1,0,0,0,0,165,2.620648
10000,1,0,0,0,0,166,2.167165
10000,1,0,0,0,0,167,2.548436
10000,1,0,0,0,0,168,3.000564
10000,1,0,0,0,0,169,2.653061
10000,1,0,0,0,0,170,2.606050
10000,1,0,0,0,0,171,2.304521
10000,1,0,0,0,0,172,2.377272
10000,1,0,0,0,0,173,3.077513
10000,1,0,0,0,0,174,2.661599
10000,1,0,0,0,0,175,2.288887
10000,1,0,0,0,0,176,3.111134
10000,1,0,0,0,0,177,2.254529
10000,1,0,0,0,0,178,2.192522
10000,1,0,0,0,0,179,2.463913
10000,1,0,0,0,0,180,2.271813
10000,1,0,0,0,0,181,2.054311
10000,1,0,0,0,0,182,1.869602
10000,1,0,0,0,0,183,3.450967
10000,1,0,0,0,0,184,2.212851
10000,1,0,0,0,0,185,2.402655
10000,1,0,0,0,0,186,2.486824
10000,1,0,0,0,0,187,2.341329
10000,1,0,0,0,0,188,2.200688
10000,1,0,0,0,0,189,2.390656
10000,1,0,0,0,0,190,1.831556
10000,1,0,0,0,0,191,2.250658
10000,1,0,0,0,0,192,2.222131
10000,1,0,0,0,0,193,2.811192
10000,1,0,0,0,0,194,2.875393
10000,1,0,0,0,0,195,2.569949
10000,1,0,0,0,0,196,2.433873
10000,1,0,0,0,0,197,2.994442
10000,1,0,0,0,0,198,2.302567
10000,1,0,0,0,0,199,2.648157
10001,1,0,0,0,1,0,3.365967
10001,1,0,0,0,1,1,3.424273
10001,1,0,0,0,1,2,3.177784
10001,1,0,0,0,1,3,3.066614
10001,1,0,0,0,1,4,3.221285
10001,1,0,0,0,1,5,2.947397
10001,1,0,0,0,1,6,3.290968
10001,1,0,0,0,1,7,3.323986
10001,1,0,0,0,1,8,2.902462
10001,1,0,0,0,1,9,3.223238
10001,1,0,0,0,1,10,2.801902
10001,1,0,0,0,1,11,3.005893
10001,1,0,0,0,1,12,3.113330
10001,1,0,0,0,1,13,3.110262
10001,1,0,0,0,1,14,3.039042
10001,1,0,0,0,1,15,2.767746
10001,1,0,0,0,1,16,3.011135
10001,1,0,0,0,1,17,2.833887
10001,1,0,0,0,1,18,2.774477
10001,1,0,0,0,1,19,2.729521
10001,1,0,0,0,1,20,3.411346
10001,1,0,0,0,1,21,2.780041
10001,1,0,0,0,1,22,2.885999
10001,1,0,0,0,1,23,2.186062
10001,1,0,0,0,1,24,3.412076
10001,1,0,0,0,1,25,2.652881
10001,1,0,0,0,1,26,3.242452
10001,1,0,0,0,1,27,2.894087
10001,1,0,0,0,1,28,2.481331
10001,1,0,0,0,1,29,2.457442
10001,1,0,0,0,1,30,2.947379
10001,1,0,0,0,1,31,2.924806
10001,1,0,0,0,1,32,2.777921
10001,1,0,0,0,1,33,2.311432
10001,1,0,0,0,1,34,3.265686
10001,1,0,0,0,1,35,2.665392
10001,1,0,0,0,1,36,2.515119
10001,1,0,0,0,1,37,2.717840
10001,1,0,0,0,1,38,2.338996
10001,1,0,0,0,1,39,2.846696
10001,1,0,0,0,1,40,2.369677
10001,1,0,0,0,1,41,2.319030
10001,1,0,0,0,1,42,2.813929
10001,1,0,0,0,1,43,2.441162
10001,1,0,0,0,1,44,2.139215
10001,1,0,0,0,1,45,3.153240
10001,1,0,0,0,1,46,2.575114
10001,1,0,0,0,1,47,3.159848
10001,1,0,0,0,1,48,2.691159
10001,1,0,0,0,1,49,2.531378
10001,1,0,0,0,1,50,3.524786
10001,1,0,0,0,1,51,2.839599
10001,1,0,0,0,1,52,2.979200
10001,1,0,0,0,1,53,2.160612
10001,1,0,0,0,1,54,2.643784
10001,1,0,0,0,1,55,2.147755
10001,1,0,0,0,1,56,2.572387
10001,1,0,0,0,1,57,2.523001
10001,1,0,0,0,1,58,2.637178
10001,1,0,0,0,1,59,2.934501
10001,1,0,0,0,1,60,2.612115
10001,1,0,0,0,1,61,2.465782
10001,1,0,0,0,1,62,2.728372
10001,1,0,0,0,1,63,2.869825
10001,1,0,0,0,1,64,2.790794
10001,1,0,0,0,1,65,3.017171
10001,1,0,0,0,1,66,2.817534
10001,1,0,0,0,1,67,2.550070
10001,1,0,0,0,1,68,2.543969
10001,1,0,0,0,1,69,2.842026
10001,1,0,0,0,1,70,3.306416
10001,1,0,0,0,1,71,2.488525
10001,1,0,0,0,1,72,2.695335
10001,1,0,0,0,1,73,2.403017
10001,1,0,0,0,1,74,2.364958
10001,1,0,0,0,1,75,2.807412
10001,1,0,0,0,1,76,2.788971
10001,1,0,0,0,1,77,2.936436
10001,1,0,0,0,1,78,2.461066
10001,1,0,0,0,1,79,2.441426
10001,1,0,0,0,1,80,2.443398
10001,1,0,0,0,1,81,3.090310
10001,1,0,0,0,1,82,2.653457
10001,1,0,0,0,1,83,2.182871
10001,1,0,0,0,1,84,2.383114
10001,1,0,0,0,1,85,2.396920
10001,1,0,0,0,1,86,2.925483
10001,1,0,0,0,1,87,2.833043
10001,1,0,0,0,1,88,2.812669
10001,1,0,0,0,1,89,2.329886
10001,1,0,0,0,1,90,2.631314
10001,1,0,0,0,1,91,3.488039
10001,1,0,0,0,1,92,2.575472
10001,1,0,0,0,1,93,2.995321
10001,1,0,0,0,1,94,2.383535
10001,1,0,0,0,1,95,2.437130
10001,1,0,0,0,1,96,1.973189
10001,1,0,0,0,1,97,3.163853
10001,1,0,0,0,1,98,2.276417
10001,1,0,0,0,1,99,3.277892
10001,1,0,0,0,1,100,2.438955
10001,1,0,0,0,1,101,2.265079
10001,1,0,0,0,1,102,2.771906
10001,1,0,0,0,1,103,2.683165
10001,1,0,0,0,1,104,2.491795
10001,1,0,0,0,1,105,2.426458
10001,1,0,0,0,1,106,2.916885
10001,1,0,0,0,1,107,2.268532
10001,1,0,0,0,1,108,2.147149
10001,1,0,0,0,1,109,2.433325
10001,1,0,0,0,1,110,2.690618
10001,1,0,0,0,1,111,2.518671
10001,1,0,0,0,1,112,2.810784
10001,1,0,0,0,1,113,2.303801
10001,1,0,0,0,1,114,2.196363
10001,1,0,0,0,1,115,2.589626
10001,1,0,0,0,1,116,2.528026
10001,1,0,0,0,1,117,2.281323
10001,1,0,0,0,1,118,2.622278
10001,1,0,0,0,1,119,2.702123
10001,1,0,0,0,1,120,2.352798
10001,1,0,0,0,1,121,2.107282
10001,1,0,0,0,1,122,2.497058
10001,1,0,0,0,1,123,2.446210
10001,1,0,0,0,1,124,3.016928
10001,1,0,0,0,1,125,2.057594
10001,1,0,0,0,1,126,2.504566
10001,1,0,0,0,1,127,2.284591
10001,1,0,0,0,1,128,2.269012
10001,1,0,0,0,1,129,2.886336
10001,1,0,0,0,1,130,2.866770
10001,1,0,0,0,1,131,2.033480
10001,1,0,0,0,1,132,2.759844
10001,1,0,0,0,1,133,2.567446
10001,1,0,0,0,1,134,2.705762
10001,1,0,0,0,1,135,3.159988
10001,1,0,0,0,1,136,2.182205
10001,1,0,0,0,1,137,2.231287
10001,1,0,0,0,1,138,2.824491
10001,1,0,0,0,1,139,2.521283
10001,1,0,0,0,1,140,3.118020
10001,1,0,0,0,1,141,2.410067
10001,1,0,0,0,1,142,3.164140
10001,1,0,0,0,1,143,2.536138
10001,1,0,0,0,1,144,2.396450
10001,1,0,0,0,1,145,2.546662
10001,1,0,0,0,1,146,2.268098
10001,1,0,0,0,1,147,2.505941
10001,1,0,0,0,1,148,2.183673
10001,1,0,0,0,1,149,2.567243
10001,1,0,0,0,1,150,2.824803
10001,1,0,0,0,1,151,2.531473
10001,1,0,0,0,1,152,2.840068
10001,1,0,0,0,1,153,2.995134
10001,1,0,0,0,1,154,2.752655
10001,1,0,0,0,1,155,2.733182
10001,1,0,0,0,1,156,3.240690
10001,1,0,0,0,1,157,1.898372
10001,1,0,0,0,1,158,3.448460
10001,1,0,0,0,1,159,2.137011
10001,1,0,0,0,1,160,2.085847
10001,1,0,0,0,1,161,2.528816
10001,1,0,0,0,1,162,2.559008
10001,1,0,0,0,1,163,2.527844
10001,1,0,0,0,1,164,2.491543
10001,1,0,0,0,1,165,2.620648
10001,1,0,0,0,1,166,2.167165
10001,1,0,0,0,1,167,2.548436
10001,1,0,0,0,1,168,3.000564
10001,1,0,0,0,1,169,2.653061
10001,1,0,0,0,1,170,2.606050
10001,1,0,0,0,1,171,2.304521
10001,1,0,0,0,1,172,2.377272
10001,1,0,0,0,1,173,3.077513
10001,1,0,0,0,1,174,2.661599
10001,1,0,0,0,1,175,2.288887
10001,1,0,0,0,1,176,3.111134
10001,1,0,0,0,1,177,2.254529
10001,1,0,0,0,1,178,2.192522
10001,1,0,0,0,1,179,2.463913
10001,1,0,0,0,1,180,2.271813
10001,1,0,0,0,1,181,2.054311
10001,1,0,0,0,1,182,1.869602
10001,1,0,0,0,1,183,3.450967
10001,1,0,0,0,1,184,2.212851
10001,1,0,0,0,1,185,2.402655
10001,1,0,0,0,1,186,2.486824
10001,1,0,0,0,1,187,2.341329
10001,1,0,0,0,1,188,2.200688
10001,1,0,0,0,1,189,2.390656
10001,1,0,0,0,1,190,1.831556
10001,1,0,0,0,1,191,2.250658
10001,1,0,0,0,1,192,2.222131
10001,1,0,0,0,1,193,2.811192
10001,1,0,0,0,1,194,2.875393
10001,1,0,0,0,1,195,2.569949
10001,1,0,0,0,1,196,2.433873
10001,1,0,0,0,1,197,2.994442
10001,1,0,0,0,1,198,2.302567
10001,1,0,0,0,1,199,2.648157
10010,1,0,0,1,0,0,3.370691
10010,1,0,0,1,0,1,3.424607
10010,1,0,0,1,0,2,3.183629
10010,1,0,0,1,0,3,3.047129
10010,1,0,0,1,0,4,3.218806
10010,1,0,0,1,0,5,2.972760
10010,1,0,0,1,0,6,3.257197
10010,1,0,0,1,0,7,3.294578
10010,1,0,0,1,0,8,2.905884
10010,1,0,0,1,0,9,3.213011
10010,1,0,0,1,0,10,2.828778
10010,1,0,0,1,0,11,3.045504
10010,1,0,0,1,0,12,3.140771
10010,1,0,0,1,0,13,3.093224
10010,1,0,0,1,0,14,3.025660
10010,1,0,0,1,0,15,2.736606
10010,1,0,0,1,0,16,3.047149
10010,1,0,0,1,0,17,2.837273
10010,1,0,0,1,0,18,2.773952
10010,1,0,0,1,0,19,2.716532
10010,1,0,0,1,0,20,3.464173
10010,1,0,0,1,0,21,2.759837
10010,1,0,0,1,0,22,2.832981
10010,1,0,0,1,0,23,2.160971
10010,1,0,0,1,0,24,3.376631
10010,1,0,0,1,0,25,2.669246
10010,1,0,0,1,0,26,3.251831
10010,1,0,0,1,0,27,2.903587
10010,1,0,0,1,0,28,2.453037
10010,1,0,0,1,0,29,2.453220
10010,1,0,0,1,0,30,2.982306
10010,1,0,0,1,0,31,2.902882
10010,1,0,0,1,0,32,2.777311
10010,1,0,0,1,0,33,2.300515
10010,1,0,0,1,0,34,3.287995
10010,1,0,0,1,0,35,2.644717
10010,1,0,0,1,0,36,2.532358
10010,1,0,0,1,0,37,2.731611
10010,1,0,0,1,0,38,2.322937
10010,1,0,0,1,0,39,2.860498
10010,1,0,0,1,0,40,2.292447
10010,1,0,0,1,0,41,2.351022
10010,1,0,0,1,0,42,2.818145
10010,1,0,0,1,0,43,2.394814
10010,1,0,0,1,0,44,2.110126
10010,1,0,0,1,0,45,3.132594
10010,1,0,0,1,0,46,2.579108
10010,1,0,0,1,0,47,3.188509
10010,1,0,0,1,0,48,2.712724
10010,1,0,0,1,0,49,2.563352
10010,1,0,0,1,0,50,3.487840
10010,1,0,0,1,0,51,2.812745
10010,1,0,0,1,0,52,2.960483
10010,1,0,0,1,0,53,2.159293
10010,1,0,0,1,0,54,2.637624
10010,1,0,0,1,0,55,2.146313
10010,1,0,0,1,0,56,2.580439
10010,1,0,0,1,0,57,2.488700
10010,1,0,0,1,0,58,2.647428
10010,1,0,0,1,0,59,2.981385
10010,1,0,0,1,0,60,2.572018
10010,1,0,0,1,0,61,2.467738
10010,1,0,0,1,0,62,2.759300
10010,1,0,0,1,0,63,2.865392
10010,1,0,0,1,0,64,2.819423
10010,1,0,0,1,0,65,3.041653
10010,1,0,0,1,0,66,2.845962
10010,1,0,0,1,0,67,2.493856
10010,1,0,0,1,0,68,2.500092
10010,1,0,0,1,0,69,2.887841
10010,1,0,0,1,0,70,3.223397
10010,1,0,0,1,0,71,2.469758
10010,1,0,0,1,0,72,2.651727
10010,1,0,0,1,0,73,2.383769
10010,1,0,0,1,0,74,2.383483
10010,1,0,0,1,0,75,2.732470
10010,1,0,0,1,0,76,2.729908
10010,1,0,0,1,0,77,2.917714
10010,1,0,0,1,0,78,2.508476
10010,1,0,0,1,0,79,2.447809
10010,1,0,0,1,0,80,2.441992
10010,1,0,0,1,0,81,3.025040
10010,1,0,0,1,0,82,2.620293
10010,1,0,0,1,0,83,2.131490
10010,1,0,0,1,0,84,2.351809
10010,1,0,0,1,0,85,2.442089
10010,1,0,0,1,0,86,2.950540
10010,1,0,0,1,0,87,2.777998
10010,1,0,0,1,0,88,2.785980
10010,1,0,0,1,0,89,2.329928
10010,1,0,0,1,0,90,2.692113
10010,1,0,0,1,0,91,3.573678
10010,1,0,0,1,0,92,2.666010
10010,1,0,0,1,0,93,3.024288
10010,1,0,0,1,0,94,2.404399
10010,1,0,0,1,0,95,2.473405
10010,1,0,0,1,0,96,2.041876
10010,1,0,0,1,0,97,3.163443
10010,1,0,0,1,0,98,2.250857
10010,1,0,0,1,0,99,3.232384
10010,1,0,0,1,0,100,2.465456
10010,1,0,0,1,0,101,2.223169
10010,1,0,0,1,0,102,2.820200
10010,1,0,0,1,0,103,2.708433
10010,1,0,0,1,0,104,2.479847
10010,1,0,0,1,0,105,2.428525
10010,1,0,0,1,0,106,2.948355
10010,1,0,0,1,0,107,2.218222
10010,1,0,0,1,0,108,2.138284
10010,1,0,0,1,0,109,2.435555
10010,1,0,0,1,0,110,2.678002
10010,1,0,0,1,0,111,2.532463
10010,1,0,0,1,0,112,2.821749
10010,1,0,0,1,0,113,2.301162
10010,1,0,0,1,0,114,2.226672
10010,1,0,0,1,0,115,2.605759
10010,1,0,0,1,0,116,2.550210
10010,1,0,0,1,0,117,2.271790
10010,1,0,0,1,0,118,2.592291
10010,1,0,0,1,0,119,2.694761
10010,1,0,0,1,0,120,2.356182
10010,1,0,0,1,0,121,2.112646
10010,1,0,0,1,0,122,2.506557
10010,1,0,0,1,0,123,2.438819
10010,1,0,0,1,0,124,3.022022
10010,1,0,0,1,0,125,2.091646
10010,1,0,0,1,0,126,2.528841
10010,1,0,0,1,0,127,2.260097
10010,1,0,0,1,0,128,2.249250
10010,1,0,0,1,0,129,2.886390
10010,1,0,0,1,0,130,2.863377
10010,1,0,0,1,0,131,2.064823
10010,1,0,0,1,0,132,2.714303
10010,1,0,0,1,0,133,2.562413
10010,1,0,0,1,0,134,2.700560
10010,1,0,0,1,0,135,3.116106
10010,1,0,0,1,0,136,2.168654
10010,1,0,0,1,0,137,2.282123
10010,1,0,0,1,0,138,2.760044
10010,1,0,0,1,0,139,2.492840
10010,1,0,0,1,0,140,3.104028
10010,1,0,0,1,0,141,2.459284
10010,1,0,0,1,0,142,3.108229
10010,1,0,0,1,0,143,2.469194
10010,1,0,0,1,0,144,2.446992
10010,1,0,0,1,0,145,2.568301
10010,1,0,0,1,0,146,2.240618
10010,1,0,0,1,0,147,2.497333
10010,1,0,0,1,0,148,2.211363
10010,1,0,0,1,0,149,2.560488
10010,1,0,0,1,0,150,2.770303
10010,1,0,0,1,0,151,2.487802
10010,1,0,0,1,0,152,2.768322
10010,1,0,0,1,0,153,2.972887
10010,1,0,0,1,0,154,2.699033
10010,1,0,0,1,0,155,2.703183
10010,1,0,0,1,0,156,3.245258
10010,1,0,0,1,0,157,1.895142
10010,1,0,0,1,0,158,3.462468
10010,1,0,0,1,0,159,2.118986
10010,1,0,0,1,0,160,2.063814
10010,1,0,0,1,0,161,2.538926
10010,1,0,0,1,0,162,2.522007
10010,1,0,0,1,0,163,2.505189
10010,1,0,0,1,0,164,2.492174
10010,1,0,0,1,0,165,2.638956
10010,1,0,0,1,0,166,2.163712
10010,1,0,0,1,0,167,2.542343
10010,1,0,0,1,0,168,3.025758
10010,1,0,0,1,0,169,2.609787
10010,1,0,0,1,0,170,2.566503
10010,1,0,0,1,0,171,2.314188
10010,1,0,0,1,0,172,2.348577
10010,1,0,0,1,0,173,3.018278
10010,1,0,0,1,0,174,2.688772
10010,1,0,0,1,0,175,2.290250
10010,1,0,0,1,0,176,3.078245
10010,1,0,0,1,0,177,2.278491
10010,1,0,0,1,0,178,2.202723
10010,1,0,0,1,0,179,2.478524
10010,1,0,0,1,0,180,2.273661
10010,1,0,0,1,0,181,2.056111
10010,1,0,0,1,0,182,1.852202
10010,1,0,0,1,0,183,3.450585
10010,1,0,0,1,0,184,2.245480
10010,1,0,0,1,0,185,2.413607
10010,1,0,0,1,0,186,2.529128
10010,1,0,0,1,0,187,2.326170
10010,1,0,0,1,0,188,2.139934
10010,1,0,0,1,0,189,2.392724
10010,1,0,0,1,0,190,1.811090
10010,1,0,0,1,0,191,2.213310
10010,1,0,0,1,0,192,2.183423
10010,1,0,0,1,0,193,2.805566
10010,1,0,0,1,0,194,2.809855
10010,1,0,0,1,0,195,2.540187
10010,1,0,0,1,0,196,2.424575
10010,1,0,0,1,0,197,2.996328
10010,1,0,0,1,0,198,2.313070
10010,1,0,0,1,0,199,2.623401
10011,1,0,0,1,1,0,3.370691
10011,1,0,0,1,1,1,3.424607
10011,1,0,0,1,1,2,3.183629
10011,1,0,0,1,1,3,3.047129
10011,1,0,0,1,1,4,3.218806
10011,1,0,0,1,1,5,2.972760
10011,1,0,0,1,1,6,3.257197
10011,1,0,0,1,1,7,3.294578
10011,1,0,0,1,1,8,2.905884
10011,1,0,0,1,1,9,3.213011
10011,1,0,0,1,1,10,2.828778
10011,1,0,0,1,1,11,3.045504
10011,1,0,0,1,1,12,3.140771
10011,1,0,0,1,1,13,3.093224
10011,1,0,0,1,1,14,3.025660
10011,1,0,0,1,1,15,2.736606
10011,1,0,0,1,1,16,3.047149
10011,1,0,0,1,1,17,2.837273
10011,1,0,0,1,1,18,2.773952
10011,1,0,0,1,1,19,2.716532
10011,1,0,0,1,1,20,3.464173
10011,1,0,0,1,1,21,2.759837
10011,1,0,0,1,1,22,2.832981
10011,1,0,0,1,1,23,2.160971
10011,1,0,0,1,1,24,3.376631
10011,1,0,0,1,1,25,2.669246
10011,1,0,0,1,1,26,3.251831
10011,1,0,0,1,1,27,2.903587
10011,1,0,0,1,1,28,2.453037
10011,1,0,0,1,1,29,2.453220
10011,1,0,0,1,1,30,2.982306
10011,1,0,0,1,1,31,2.902882
10011,1,0,0,1,1,32,2.777311
10011,1,0,0,1,1,33,2.300515
10011,1,0,0,1,1,34,3.287995
10011,1,0,0,1,1,35,2.644717
10011,1,0,0,1,1,36,2.532358
10011,1,0,0,1,1,37,2.731611
10011,1,0,0,1,1,38,2.322937
10011,1,0,0,1,1,39,2.860498
10011,1,0,0,1,1,40,2.292447
10011,1,0,0,1,1,41,2.351022
10011,1,0,0,1,1,42,2.818145
10011,1,0,0,1,1,43,2.394814
10011,1,0,0,1,1,44,2.110126
10011,1,0,0,1,1,45,3.132594
10011,1,0,0,1,1,46,2.579108
10011,1,0,0,1,1,47,3.188509
10011,1,0,0,1,1,48,2.712724
10011,1,0,0,1,1,49,2.563352
10011,1,0,0,1,1,50,3.487840
10011,1,0,0,1,1,51,2.812745
10011,1,0,0,1,1,52,2.960483
10011,1,0,0,1,1,53,2.159293
10011,1,0,0,1,1,54,2.637624
10011,1,0,0,1,1,55,2.146313
10011,1,0,0,1,1,56,2.580439
10011,1,0,0,1,1,57,2.488700
10011,1,0,0,1,1,58,2.647428
10011,1,0,0,1,1,59,2.981385
10011,1,0,0,1,1,60,2.572018
10011,1,0,0,1,1,61,2.467738
10011,1,0,0,1,1,62,2.759300
10011,1,0,0,1,1,63,2.865392
10011,1,0,0,1,1,64,2.819423
10011,1,0,0,1,1,65,3.041653
10011,1,0,0,1,1,66,2.845962
10011,1,0,0,1,1,67,2.493856
10011,1,0,0,1,1,68,2.500092
10011,1,0,0,1,1,69,2.887841
10011,1,0,0,1,1,70,3.223397
10011,1,0,0,1,1,71,2.469758
10011,1,0,0,1,1,72,2.651727
10011,1,0,0,1,1,73,2.383769
10011,1,0,0,1,1,74,2.383483
10011,1,0,0,1,1,75,2.732470
10011,1,0,0,1,1,76,2.729908
10011,1,0,0,1,1,77,2.917714
10011,1,0,0,1,1,78,2.508476
10011,1,0,0,1,1,79,2.447809
10011,1,0,0,1,1,80,2.441992
10011,1,0,0,1,1,81,3.025040
10011,1,0,0,1,1,82,2.620293
10011,1,0,0,1,1,83,2.131490
10011,1,0,0,1,1,84,2.351809
10011,1,0,0,1,1,85,2.442089
